Product_ID,Material_Type,Product_Weight_g,Fragility,Recyclable,Transport_Mode,LCA_Emission_kgCO2,Packaging_Option
P3364,Metal,919,High,Yes,Air,1.654,Paper Wrap
P3365,Metal,1572,High,Yes,Land,2.83,Recycled Cardboard
P3366,Paper,193,Low,Yes,Air,0.174,Paper Wrap
P3367,Ceramic,1141,Medium,No,Sea,1.369,Bio Bubble Wrap
P3368,Bioplastic,1185,Medium,No,Land,0.83,Paper Wrap
P3369,Metal,1322,Medium,Yes,Sea,2.38,Bio Bubble Wrap
P3370,Metal,773,Medium,Yes,Air,1.391,Mushroom Foam
P3371,Plastic,1271,Medium,No,Land,2.669,Recycled Cardboard
P3372,Paper,924,Medium,Yes,Land,0.832,Paper Wrap
P3373,Ceramic,1390,Medium,No,Air,1.668,Bio Bubble Wrap
P3374,Plastic,820,Low,Yes,Sea,1.722,Recycled Cardboard
P3375,Glass,1516,Medium,Yes,Sea,2.274,Bio Bubble Wrap
P3376,Bioplastic,1524,Low,Yes,Air,1.067,Paper Wrap
P3377,Plastic,334,Low,No,Land,0.701,Recycled Cardboard
P3378,Bioplastic,384,Medium,No,Air,0.269,Paper Wrap
P3379,Plastic,533,Medium,Yes,Air,1.119,Recycled Cardboard
P3380,Ceramic,1384,Medium,No,Land,1.661,Bio Bubble Wrap
P3381,Metal,1741,Low,No,Sea,3.134,Paper Wrap
P3382,Plastic,862,Low,Yes,Land,1.81,Recycled Cardboard
P3383,Plastic,1818,Low,Yes,Land,3.818,Recycled Cardboard
P3384,Glass,225,High,Yes,Land,0.338,Bio Bubble Wrap
P3385,Glass,1433,Medium,Yes,Land,2.15,Bio Bubble Wrap
P3386,Ceramic,1326,Medium,Yes,Sea,1.591,Bio Bubble Wrap
P3387,Glass,1206,High,Yes,Air,1.809,Bio Bubble Wrap
P3388,Metal,1869,High,Yes,Sea,3.364,Recycled Cardboard
P3389,Plastic,1142,Medium,Yes,Land,2.398,Recycled Cardboard
P3390,Metal,419,Medium,Yes,Air,0.754,Paper Wrap
P3391,Metal,786,Low,No,Air,1.415,Minimalist Pouch
P3392,Paper,1421,High,Yes,Sea,1.279,Paper Wrap
P3393,Ceramic,884,High,Yes,Air,1.061,Bio Bubble Wrap
P3394,Plastic,1696,Low,Yes,Air,3.562,Recycled Cardboard
P3395,Metal,199,Low,Yes,Air,0.358,Bio Bubble Wrap
P3396,Bioplastic,772,High,No,Air,0.54,Paper Wrap
P3397,Metal,1574,Medium,Yes,Air,2.833,Paper Wrap
P3398,Paper,129,Low,Yes,Sea,0.116,Paper Wrap
P3399,Ceramic,1452,Low,Yes,Air,1.742,Bio Bubble Wrap
P3400,Plastic,550,Low,Yes,Sea,1.155,Recycled Cardboard
P3401,Metal,310,Low,No,Air,0.558,Paper Wrap
P3402,Bioplastic,1392,Medium,Yes,Air,0.974,Paper Wrap
P3403,Bioplastic,1790,High,Yes,Sea,1.253,Paper Wrap
P3404,Glass,1163,Medium,No,Land,1.744,Bio Bubble Wrap
P3405,Ceramic,1945,Medium,No,Sea,2.334,Bio Bubble Wrap
P3406,Bioplastic,1441,Low,Yes,Land,1.009,Paper Wrap
P3407,Metal,1833,High,Yes,Land,3.299,Mushroom Foam
P3408,Paper,342,Low,Yes,Sea,0.308,Paper Wrap
P3409,Glass,1057,High,Yes,Air,1.585,Bio Bubble Wrap
P3410,Ceramic,1645,Low,Yes,Air,1.974,Bio Bubble Wrap
P3411,Paper,1349,Medium,Yes,Air,1.214,Paper Wrap
P3412,Glass,264,High,Yes,Sea,0.396,Bio Bubble Wrap
P3413,Metal,486,Low,Yes,Air,0.875,Mushroom Foam
P3414,Glass,593,Low,Yes,Air,0.889,Bio Bubble Wrap
P3415,Paper,613,Low,Yes,Land,0.552,Paper Wrap
P3416,Plastic,1816,Medium,Yes,Sea,3.814,Recycled Cardboard
P3417,Plastic,1300,Low,Yes,Air,2.73,Recycled Cardboard
P3418,Glass,969,Low,Yes,Sea,1.454,Bio Bubble Wrap
P3419,Plastic,117,Medium,Yes,Air,0.246,Recycled Cardboard
P3420,Glass,1500,Medium,Yes,Air,2.25,Bio Bubble Wrap
P3421,Glass,894,Medium,Yes,Air,1.341,Bio Bubble Wrap
P3422,Glass,1958,High,Yes,Land,2.937,Bio Bubble Wrap
P3423,Paper,195,Medium,No,Air,0.175,Paper Wrap
P3424,Paper,531,Medium,Yes,Sea,0.478,Paper Wrap
P3425,Bioplastic,530,Medium,Yes,Air,0.371,Paper Wrap
P3426,Paper,689,Medium,Yes,Air,0.62,Paper Wrap
P3427,Metal,1002,Low,Yes,Land,1.804,Mushroom Foam
P3428,Plastic,1814,High,Yes,Land,3.809,Recycled Cardboard
P3429,Glass,802,High,Yes,Sea,1.203,Bio Bubble Wrap
P3430,Paper,1311,Low,No,Air,1.18,Paper Wrap
P3431,Paper,458,Medium,Yes,Land,0.412,Paper Wrap
P3432,Plastic,465,Medium,No,Air,0.977,Recycled Cardboard
P3433,Metal,216,Medium,Yes,Air,0.389,Bio Bubble Wrap
P3434,Bioplastic,316,Low,No,Air,0.221,Paper Wrap
P3435,Paper,398,Low,Yes,Sea,0.358,Paper Wrap
P3436,Ceramic,1634,High,No,Land,1.961,Bio Bubble Wrap
P3437,Glass,1429,Medium,Yes,Land,2.143,Bio Bubble Wrap
P3438,Metal,301,Medium,Yes,Land,0.542,Recycled Cardboard
P3439,Ceramic,615,Low,Yes,Land,0.738,Bio Bubble Wrap
P3440,Plastic,997,Medium,No,Air,2.094,Recycled Cardboard
P3441,Glass,1493,Low,Yes,Land,2.24,Bio Bubble Wrap
P3442,Plastic,306,High,Yes,Air,0.643,Recycled Cardboard
P3443,Ceramic,1320,Medium,Yes,Air,1.584,Bio Bubble Wrap
P3444,Paper,1276,Medium,Yes,Air,1.148,Paper Wrap
P3445,Bioplastic,1291,Low,Yes,Air,0.904,Paper Wrap
P3446,Paper,1401,High,Yes,Air,1.261,Paper Wrap
P3447,Glass,1898,Low,Yes,Air,2.847,Bio Bubble Wrap
P3448,Metal,786,Medium,Yes,Sea,1.415,Paper Wrap
P3449,Bioplastic,1837,Low,Yes,Land,1.286,Paper Wrap
P3450,Plastic,1611,Medium,No,Land,3.383,Recycled Cardboard
P3451,Bioplastic,1017,Medium,Yes,Sea,0.712,Paper Wrap
P3452,Metal,1047,Medium,Yes,Sea,1.885,Mushroom Foam
P3453,Plastic,888,High,No,Land,1.865,Recycled Cardboard
P3454,Paper,972,Low,Yes,Land,0.875,Paper Wrap
P3455,Paper,1574,Medium,Yes,Air,1.417,Paper Wrap
P3456,Ceramic,1440,Low,Yes,Land,1.728,Bio Bubble Wrap
P3457,Plastic,415,Medium,Yes,Air,0.872,Recycled Cardboard
P3458,Glass,857,Low,Yes,Air,1.286,Bio Bubble Wrap
P3459,Plastic,1872,Medium,Yes,Air,3.931,Recycled Cardboard
P3460,Paper,903,High,Yes,Land,0.813,Paper Wrap
P3461,Plastic,452,Low,Yes,Land,0.949,Recycled Cardboard
P3462,Metal,1949,Medium,Yes,Sea,3.508,Bio Bubble Wrap
P3463,Plastic,1009,Medium,Yes,Sea,2.119,Recycled Cardboard
P3464,Paper,1679,Low,Yes,Land,1.511,Paper Wrap
P3465,Plastic,202,Medium,No,Sea,0.424,Recycled Cardboard
P3466,Plastic,1121,Medium,No,Air,2.354,Recycled Cardboard
P3467,Paper,926,Low,Yes,Land,0.833,Paper Wrap
P3468,Ceramic,1280,Low,Yes,Land,1.536,Bio Bubble Wrap
P3469,Metal,286,Medium,Yes,Air,0.515,Mushroom Foam
P3470,Ceramic,1858,Medium,No,Sea,2.23,Bio Bubble Wrap
P3471,Glass,770,High,No,Land,1.155,Bio Bubble Wrap
P3472,Glass,519,Medium,Yes,Land,0.778,Bio Bubble Wrap
P3473,Plastic,366,Low,Yes,Air,0.769,Recycled Cardboard
P3474,Plastic,143,Medium,Yes,Land,0.3,Recycled Cardboard
P3475,Paper,1439,Low,Yes,Sea,1.295,Paper Wrap
P3476,Bioplastic,308,Low,Yes,Air,0.216,Paper Wrap
P3477,Plastic,745,Low,Yes,Sea,1.565,Recycled Cardboard
P3478,Ceramic,547,High,Yes,Land,0.656,Bio Bubble Wrap
P3479,Ceramic,956,Medium,No,Air,1.147,Bio Bubble Wrap
P3480,Glass,738,Medium,Yes,Sea,1.107,Bio Bubble Wrap
P3481,Bioplastic,666,Low,Yes,Air,0.466,Paper Wrap
P3482,Plastic,1753,High,Yes,Sea,3.681,Recycled Cardboard
P3483,Metal,715,Medium,Yes,Air,1.287,Bio Bubble Wrap
P3484,Glass,544,High,Yes,Air,0.816,Bio Bubble Wrap
P3485,Paper,735,Low,Yes,Sea,0.661,Paper Wrap
P3486,Paper,1923,Medium,Yes,Air,1.731,Paper Wrap
P3487,Metal,1729,Low,Yes,Air,3.112,Cornstarch Wrap
P3488,Plastic,1973,Low,Yes,Sea,4.143,Recycled Cardboard
P3489,Metal,1949,Medium,No,Sea,3.508,Bio Bubble Wrap
P3490,Metal,1137,Medium,Yes,Sea,2.047,Minimalist Pouch
P3491,Bioplastic,678,Medium,Yes,Land,0.475,Paper Wrap
P3492,Metal,1538,Low,Yes,Air,2.768,Bio Bubble Wrap
P3493,Glass,177,Low,No,Land,0.266,Bio Bubble Wrap
P3494,Ceramic,1213,High,Yes,Air,1.456,Bio Bubble Wrap
P3495,Paper,576,Low,Yes,Land,0.518,Paper Wrap
P3496,Plastic,182,Low,Yes,Sea,0.382,Recycled Cardboard
P3497,Ceramic,1477,Medium,Yes,Sea,1.772,Bio Bubble Wrap
P3498,Paper,1272,High,Yes,Sea,1.145,Paper Wrap
P3499,Paper,1664,Medium,Yes,Air,1.498,Paper Wrap
P3500,Plastic,359,Medium,Yes,Air,0.754,Recycled Cardboard
P3501,Plastic,1490,High,No,Air,3.129,Recycled Cardboard
P3502,Metal,1386,Low,Yes,Air,2.495,Cornstarch Wrap
P3503,Paper,1325,High,Yes,Sea,1.192,Paper Wrap
P3504,Ceramic,1786,High,Yes,Land,2.143,Bio Bubble Wrap
P3505,Plastic,358,Medium,No,Land,0.752,Recycled Cardboard
P3506,Ceramic,671,Low,Yes,Air,0.805,Bio Bubble Wrap
P3507,Paper,620,Low,Yes,Land,0.558,Paper Wrap
P3508,Plastic,510,Low,Yes,Air,1.071,Recycled Cardboard
P3509,Paper,1019,High,Yes,Sea,0.917,Paper Wrap
P3510,Paper,1466,High,Yes,Sea,1.319,Paper Wrap
P3511,Glass,1900,Medium,Yes,Land,2.85,Bio Bubble Wrap
P3512,Paper,1655,Medium,Yes,Land,1.49,Paper Wrap
P3513,Plastic,1198,Low,Yes,Land,2.516,Recycled Cardboard
P3514,Bioplastic,1998,High,Yes,Sea,1.399,Paper Wrap
P3515,Bioplastic,1490,High,Yes,Air,1.043,Paper Wrap
P3516,Metal,818,High,Yes,Sea,1.472,Paper Wrap
P3517,Ceramic,1990,Medium,Yes,Sea,2.388,Bio Bubble Wrap
P3518,Bioplastic,108,Medium,Yes,Air,0.076,Paper Wrap
P3519,Glass,1368,Medium,Yes,Land,2.052,Bio Bubble Wrap
P3520,Plastic,347,Low,Yes,Sea,0.729,Recycled Cardboard
P3521,Plastic,643,Medium,Yes,Sea,1.35,Recycled Cardboard
P3522,Ceramic,1026,Medium,Yes,Air,1.231,Bio Bubble Wrap
P3523,Plastic,845,Low,Yes,Land,1.774,Recycled Cardboard
P3524,Paper,1984,Low,Yes,Air,1.786,Paper Wrap
P3525,Metal,159,High,No,Air,0.286,Minimalist Pouch
P3526,Metal,853,High,Yes,Sea,1.535,Mushroom Foam
P3527,Bioplastic,1789,Medium,No,Air,1.252,Paper Wrap
P3528,Bioplastic,1807,Low,Yes,Sea,1.265,Paper Wrap
P3529,Plastic,1613,Medium,Yes,Air,3.387,Recycled Cardboard
P3530,Ceramic,189,High,Yes,Sea,0.227,Bio Bubble Wrap
P3531,Plastic,1206,Low,No,Air,2.533,Recycled Cardboard
P3532,Plastic,728,Medium,Yes,Air,1.529,Recycled Cardboard
P3533,Glass,998,Low,Yes,Land,1.497,Bio Bubble Wrap
P3534,Bioplastic,1514,High,Yes,Air,1.06,Paper Wrap
P3535,Plastic,1745,Low,Yes,Land,3.664,Recycled Cardboard
P3536,Ceramic,1660,Low,Yes,Air,1.992,Bio Bubble Wrap
P3537,Metal,1593,Medium,Yes,Air,2.867,Mushroom Foam
P3538,Ceramic,1399,Medium,Yes,Sea,1.679,Bio Bubble Wrap
P3539,Plastic,1608,Low,No,Land,3.377,Recycled Cardboard
P3540,Paper,977,High,Yes,Land,0.879,Paper Wrap
P3541,Metal,236,Medium,No,Sea,0.425,Minimalist Pouch
P3542,Glass,561,High,Yes,Sea,0.842,Bio Bubble Wrap
P3543,Plastic,1977,Medium,Yes,Sea,4.152,Recycled Cardboard
P3544,Bioplastic,686,Medium,No,Land,0.48,Paper Wrap
P3545,Bioplastic,261,Low,No,Land,0.183,Paper Wrap
P3546,Plastic,275,Low,Yes,Land,0.578,Recycled Cardboard
P3547,Ceramic,1091,Low,Yes,Sea,1.309,Bio Bubble Wrap
P3548,Paper,1742,Medium,Yes,Air,1.568,Paper Wrap
P3549,Ceramic,1332,Medium,Yes,Land,1.598,Bio Bubble Wrap
P3550,Metal,729,High,Yes,Sea,1.312,Cornstarch Wrap
P3551,Bioplastic,607,High,Yes,Land,0.425,Paper Wrap
P3552,Glass,258,Low,No,Air,0.387,Bio Bubble Wrap
P3553,Ceramic,1807,Medium,Yes,Land,2.168,Bio Bubble Wrap
P3554,Plastic,1387,High,No,Land,2.913,Recycled Cardboard
P3555,Ceramic,1776,Medium,Yes,Sea,2.131,Bio Bubble Wrap
P3556,Plastic,465,High,Yes,Sea,0.977,Recycled Cardboard
P3557,Metal,1455,High,Yes,Sea,2.619,Paper Wrap
P3558,Paper,147,High,Yes,Air,0.132,Paper Wrap
P3559,Glass,197,Medium,Yes,Land,0.295,Bio Bubble Wrap
P3560,Metal,998,Low,Yes,Land,1.796,Recycled Cardboard
P3561,Bioplastic,1134,Low,No,Land,0.794,Paper Wrap
P3562,Paper,1975,Low,Yes,Air,1.778,Paper Wrap
P3563,Plastic,1286,High,Yes,Air,2.701,Recycled Cardboard
P3564,Ceramic,247,Low,Yes,Sea,0.296,Bio Bubble Wrap
P3565,Paper,559,Medium,No,Air,0.503,Paper Wrap
P3566,Glass,1553,Low,Yes,Air,2.329,Bio Bubble Wrap
P3567,Plastic,1852,Low,Yes,Air,3.889,Recycled Cardboard
P3568,Bioplastic,1023,High,No,Land,0.716,Paper Wrap
P3569,Bioplastic,275,Medium,Yes,Sea,0.193,Paper Wrap
P3570,Glass,590,Medium,Yes,Sea,0.885,Bio Bubble Wrap
P3571,Metal,1122,Low,Yes,Land,2.02,Cornstarch Wrap
P3572,Plastic,1762,Medium,Yes,Sea,3.7,Recycled Cardboard
P3573,Bioplastic,572,High,Yes,Sea,0.4,Paper Wrap
P3574,Paper,431,Low,No,Air,0.388,Paper Wrap
P3575,Glass,901,Medium,Yes,Air,1.351,Bio Bubble Wrap
P3576,Ceramic,636,Low,No,Air,0.763,Bio Bubble Wrap
P3577,Paper,1764,Medium,Yes,Air,1.588,Paper Wrap
P3578,Paper,1974,Medium,No,Land,1.777,Paper Wrap
P3579,Ceramic,478,Low,No,Air,0.574,Bio Bubble Wrap
P3580,Glass,1329,Medium,No,Air,1.994,Bio Bubble Wrap
P3581,Paper,1834,Medium,Yes,Sea,1.651,Paper Wrap
P3582,Paper,1483,Low,Yes,Land,1.335,Paper Wrap
P3583,Metal,1385,Medium,Yes,Sea,2.493,Bio Bubble Wrap
P3584,Glass,378,Low,Yes,Sea,0.567,Bio Bubble Wrap
P3585,Glass,1662,Medium,Yes,Sea,2.493,Bio Bubble Wrap
P3586,Glass,1032,High,Yes,Sea,1.548,Bio Bubble Wrap
P3587,Bioplastic,346,Low,Yes,Air,0.242,Paper Wrap
P3588,Metal,721,Low,No,Air,1.298,Mushroom Foam
P3589,Bioplastic,1731,High,Yes,Land,1.212,Paper Wrap
P3590,Bioplastic,1088,Low,Yes,Sea,0.762,Paper Wrap
P3591,Plastic,163,Medium,No,Air,0.342,Recycled Cardboard
P3592,Metal,1972,Medium,Yes,Land,3.55,Minimalist Pouch
P3593,Glass,1877,Low,Yes,Sea,2.816,Bio Bubble Wrap
P3594,Bioplastic,774,High,No,Air,0.542,Paper Wrap
P3595,Plastic,1499,Low,Yes,Air,3.148,Recycled Cardboard
P3596,Bioplastic,333,Medium,No,Land,0.233,Paper Wrap
P3597,Plastic,1754,Medium,Yes,Land,3.683,Recycled Cardboard
P3598,Plastic,803,Medium,No,Land,1.686,Recycled Cardboard
P3599,Paper,1081,High,Yes,Air,0.973,Paper Wrap
P3600,Plastic,742,Low,No,Air,1.558,Recycled Cardboard
P3601,Metal,1073,Low,Yes,Land,1.931,Cornstarch Wrap
P3602,Plastic,918,High,Yes,Air,1.928,Recycled Cardboard
P3603,Paper,1125,Medium,Yes,Sea,1.012,Paper Wrap
P3604,Bioplastic,1495,Medium,No,Land,1.046,Paper Wrap
P3605,Metal,556,High,Yes,Land,1.001,Cornstarch Wrap
P3606,Plastic,1336,Medium,Yes,Air,2.806,Recycled Cardboard
P3607,Glass,1528,Low,Yes,Land,2.292,Bio Bubble Wrap
P3608,Ceramic,734,Low,Yes,Air,0.881,Bio Bubble Wrap
P3609,Ceramic,1633,Medium,Yes,Sea,1.96,Bio Bubble Wrap
P3610,Paper,955,High,No,Land,0.86,Paper Wrap
P3611,Paper,221,Medium,No,Sea,0.199,Paper Wrap
P3612,Ceramic,667,Medium,Yes,Air,0.8,Bio Bubble Wrap
P3613,Plastic,121,High,Yes,Air,0.254,Recycled Cardboard
P3614,Plastic,1491,Medium,Yes,Sea,3.131,Recycled Cardboard
P3615,Glass,756,Medium,No,Land,1.134,Bio Bubble Wrap
P3616,Glass,359,Low,Yes,Sea,0.538,Bio Bubble Wrap
P3617,Bioplastic,439,Low,Yes,Sea,0.307,Paper Wrap
P3618,Bioplastic,1236,High,Yes,Air,0.865,Paper Wrap
P3619,Glass,598,Low,Yes,Sea,0.897,Bio Bubble Wrap
P3620,Metal,1826,Low,No,Sea,3.287,Cornstarch Wrap
P3621,Plastic,244,Low,Yes,Land,0.512,Recycled Cardboard
P3622,Paper,412,Low,Yes,Air,0.371,Paper Wrap
P3623,Bioplastic,226,Medium,Yes,Land,0.158,Paper Wrap
P3624,Plastic,235,Medium,Yes,Air,0.493,Recycled Cardboard
P3625,Ceramic,840,Low,Yes,Sea,1.008,Bio Bubble Wrap
P3626,Bioplastic,1901,Medium,Yes,Sea,1.331,Paper Wrap
P3627,Plastic,288,Low,Yes,Land,0.605,Recycled Cardboard
P3628,Paper,1702,Low,No,Air,1.532,Paper Wrap
P3629,Glass,221,High,Yes,Air,0.332,Bio Bubble Wrap
P3630,Paper,817,Low,Yes,Air,0.735,Paper Wrap
P3631,Plastic,1760,Medium,No,Air,3.696,Recycled Cardboard
P3632,Paper,1003,Medium,No,Land,0.903,Paper Wrap
P3633,Metal,1373,Medium,Yes,Land,2.471,Cornstarch Wrap
P3634,Ceramic,495,High,Yes,Sea,0.594,Bio Bubble Wrap
P3635,Glass,1013,Low,Yes,Sea,1.52,Bio Bubble Wrap
P3636,Plastic,1360,Low,Yes,Air,2.856,Recycled Cardboard
P3637,Plastic,1145,Medium,Yes,Land,2.405,Recycled Cardboard
P3638,Glass,884,High,Yes,Land,1.326,Bio Bubble Wrap
P3639,Bioplastic,1922,High,Yes,Sea,1.345,Paper Wrap
P3640,Paper,1118,Low,Yes,Land,1.006,Paper Wrap
P3641,Ceramic,594,Low,Yes,Sea,0.713,Bio Bubble Wrap
P3642,Ceramic,911,Low,Yes,Air,1.093,Bio Bubble Wrap
P3643,Plastic,1068,High,Yes,Air,2.243,Recycled Cardboard
P3644,Metal,1268,High,Yes,Sea,2.282,Paper Wrap
P3645,Ceramic,985,High,Yes,Land,1.182,Bio Bubble Wrap
P3646,Bioplastic,1977,Low,Yes,Sea,1.384,Paper Wrap
P3647,Ceramic,1404,Medium,Yes,Air,1.685,Bio Bubble Wrap
P3648,Glass,1226,Medium,No,Land,1.839,Bio Bubble Wrap
P3649,Paper,816,Medium,Yes,Land,0.734,Paper Wrap
P3650,Ceramic,222,Low,No,Land,0.266,Bio Bubble Wrap
P3651,Plastic,1344,High,Yes,Air,2.822,Recycled Cardboard
P3652,Glass,1517,Medium,Yes,Land,2.276,Bio Bubble Wrap
P3653,Glass,1306,Low,Yes,Sea,1.959,Bio Bubble Wrap
P3654,Paper,767,Low,Yes,Air,0.69,Paper Wrap
P3655,Bioplastic,1101,High,Yes,Air,0.771,Paper Wrap
P3656,Glass,136,High,No,Sea,0.204,Bio Bubble Wrap
P3657,Ceramic,1903,Low,Yes,Air,2.284,Bio Bubble Wrap
P3658,Bioplastic,798,High,No,Sea,0.559,Paper Wrap
P3659,Ceramic,1080,High,Yes,Sea,1.296,Bio Bubble Wrap
P3660,Ceramic,172,Low,Yes,Sea,0.206,Bio Bubble Wrap
P3661,Plastic,1263,Medium,Yes,Land,2.652,Recycled Cardboard
P3662,Bioplastic,1051,Low,Yes,Sea,0.736,Paper Wrap
P3663,Ceramic,278,Medium,Yes,Air,0.334,Bio Bubble Wrap
P3664,Paper,551,High,Yes,Air,0.496,Paper Wrap
P3665,Paper,384,Low,Yes,Land,0.346,Paper Wrap
P3666,Glass,1282,High,Yes,Land,1.923,Bio Bubble Wrap
P3667,Bioplastic,1416,Medium,No,Land,0.991,Paper Wrap
P3668,Metal,1229,Low,No,Air,2.212,Bio Bubble Wrap
P3669,Ceramic,838,Medium,No,Land,1.006,Bio Bubble Wrap
P3670,Ceramic,653,High,Yes,Sea,0.784,Bio Bubble Wrap
P3671,Paper,473,Medium,Yes,Sea,0.426,Paper Wrap
P3672,Ceramic,1563,Low,Yes,Sea,1.876,Bio Bubble Wrap
P3673,Ceramic,1986,High,Yes,Air,2.383,Bio Bubble Wrap
P3674,Bioplastic,1608,Medium,Yes,Sea,1.126,Paper Wrap
P3675,Glass,587,Medium,Yes,Sea,0.88,Bio Bubble Wrap
P3676,Plastic,499,Low,No,Land,1.048,Recycled Cardboard
P3677,Metal,801,High,Yes,Land,1.442,Recycled Cardboard
P3678,Ceramic,1529,Low,Yes,Air,1.835,Bio Bubble Wrap
P3679,Plastic,1796,Medium,Yes,Sea,3.772,Recycled Cardboard
P3680,Plastic,928,Low,No,Land,1.949,Recycled Cardboard
P3681,Bioplastic,1741,Low,Yes,Land,1.219,Paper Wrap
P3682,Glass,1433,Medium,Yes,Sea,2.15,Bio Bubble Wrap
P3683,Metal,570,Low,No,Air,1.026,Minimalist Pouch
P3684,Plastic,1871,Low,Yes,Land,3.929,Recycled Cardboard
P3685,Ceramic,1411,Low,Yes,Sea,1.693,Bio Bubble Wrap
P3686,Glass,606,Low,Yes,Sea,0.909,Bio Bubble Wrap
P3687,Ceramic,162,Medium,Yes,Land,0.194,Bio Bubble Wrap
P3688,Glass,1929,Low,Yes,Land,2.893,Bio Bubble Wrap
P3689,Bioplastic,111,Low,No,Air,0.078,Paper Wrap
P3690,Ceramic,604,Medium,Yes,Air,0.725,Bio Bubble Wrap
P3691,Plastic,1025,Low,Yes,Sea,2.152,Recycled Cardboard
P3692,Glass,650,Medium,Yes,Land,0.975,Bio Bubble Wrap
P3693,Paper,626,Low,Yes,Air,0.563,Paper Wrap
P3694,Paper,659,Low,No,Air,0.593,Paper Wrap
P3695,Glass,1625,Medium,Yes,Land,2.438,Bio Bubble Wrap
P3696,Glass,980,Low,Yes,Sea,1.47,Bio Bubble Wrap
P3697,Plastic,275,Medium,Yes,Land,0.578,Recycled Cardboard
P3698,Ceramic,298,High,Yes,Sea,0.358,Bio Bubble Wrap
P3699,Ceramic,475,Low,Yes,Land,0.57,Bio Bubble Wrap
P3700,Metal,617,Low,No,Sea,1.111,Bio Bubble Wrap
P3701,Glass,500,Medium,No,Sea,0.75,Bio Bubble Wrap
P3702,Paper,918,High,Yes,Sea,0.826,Paper Wrap
P3703,Metal,106,Medium,Yes,Air,0.191,Paper Wrap
P3704,Metal,193,Low,Yes,Land,0.347,Minimalist Pouch
P3705,Paper,929,High,Yes,Air,0.836,Paper Wrap
P3706,Bioplastic,1031,Medium,Yes,Air,0.722,Paper Wrap
P3707,Glass,105,Medium,Yes,Air,0.158,Bio Bubble Wrap
P3708,Ceramic,695,High,No,Sea,0.834,Bio Bubble Wrap
P3709,Paper,1220,Medium,No,Land,1.098,Paper Wrap
P3710,Bioplastic,1211,Low,No,Sea,0.848,Paper Wrap
P3711,Glass,893,High,Yes,Air,1.339,Bio Bubble Wrap
P3712,Paper,1829,Medium,Yes,Land,1.646,Paper Wrap
P3713,Ceramic,886,High,Yes,Land,1.063,Bio Bubble Wrap
P3714,Metal,778,Medium,Yes,Air,1.4,Recycled Cardboard
P3715,Plastic,742,Medium,Yes,Air,1.558,Recycled Cardboard
P3716,Ceramic,945,Low,Yes,Air,1.134,Bio Bubble Wrap
P3717,Glass,172,Low,Yes,Sea,0.258,Bio Bubble Wrap
P3718,Plastic,144,Low,No,Land,0.302,Recycled Cardboard
P3719,Glass,380,Low,Yes,Air,0.57,Bio Bubble Wrap
P3720,Glass,942,Medium,No,Sea,1.413,Bio Bubble Wrap
P3721,Glass,1783,Low,Yes,Air,2.675,Bio Bubble Wrap
P3722,Ceramic,1630,Low,Yes,Sea,1.956,Bio Bubble Wrap
P3723,Plastic,725,Medium,No,Land,1.522,Recycled Cardboard
P3724,Ceramic,315,Medium,Yes,Land,0.378,Bio Bubble Wrap
P3725,Bioplastic,548,High,Yes,Land,0.384,Paper Wrap
P3726,Paper,610,Low,Yes,Sea,0.549,Paper Wrap
P3727,Glass,1592,High,Yes,Sea,2.388,Bio Bubble Wrap
P3728,Ceramic,161,Medium,No,Land,0.193,Bio Bubble Wrap
P3729,Bioplastic,1575,Medium,Yes,Air,1.103,Paper Wrap
P3730,Glass,583,Low,Yes,Air,0.875,Bio Bubble Wrap
P3731,Metal,874,Medium,Yes,Sea,1.573,Bio Bubble Wrap
P3732,Bioplastic,1417,Low,Yes,Sea,0.992,Paper Wrap
P3733,Glass,1178,Low,Yes,Sea,1.767,Bio Bubble Wrap
P3734,Metal,207,High,Yes,Air,0.373,Cornstarch Wrap
P3735,Plastic,1540,High,Yes,Sea,3.234,Recycled Cardboard
P3736,Paper,147,Medium,Yes,Land,0.132,Paper Wrap
P3737,Metal,1822,Medium,No,Sea,3.28,Paper Wrap
P3738,Plastic,1550,Low,Yes,Air,3.255,Recycled Cardboard
P3739,Plastic,397,Medium,No,Sea,0.834,Recycled Cardboard
P3740,Ceramic,1001,Low,Yes,Sea,1.201,Bio Bubble Wrap
P3741,Ceramic,1286,Medium,Yes,Land,1.543,Bio Bubble Wrap
P3742,Glass,980,Medium,No,Sea,1.47,Bio Bubble Wrap
P3743,Metal,628,Medium,Yes,Air,1.13,Minimalist Pouch
P3744,Glass,615,Medium,Yes,Air,0.922,Bio Bubble Wrap
P3745,Glass,871,Low,No,Sea,1.306,Bio Bubble Wrap
P3746,Paper,1632,Low,Yes,Land,1.469,Paper Wrap
P3747,Bioplastic,1341,Low,Yes,Air,0.939,Paper Wrap
P3748,Plastic,438,Low,Yes,Land,0.92,Recycled Cardboard
P3749,Glass,1421,Low,Yes,Air,2.131,Bio Bubble Wrap
P3750,Bioplastic,213,High,Yes,Sea,0.149,Paper Wrap
P3751,Paper,1402,Low,Yes,Land,1.262,Paper Wrap
P3752,Paper,1825,Low,Yes,Land,1.643,Paper Wrap
P3753,Metal,1537,High,Yes,Land,2.767,Paper Wrap
P3754,Glass,450,Medium,Yes,Sea,0.675,Bio Bubble Wrap
P3755,Metal,1762,Medium,Yes,Air,3.172,Recycled Cardboard
