Product_ID,Material_Type,Product_Weight_g,Fragility,Recyclable,Transport_Mode,LCA_Emission_kgCO2,Packaging_Option,Cost_per_unit,Biodegradability_Score,Strength_Score,Product_Category,CO2_Impact_Index,Cost_Efficiency_Index,Recyclable_Binary,Material_Suitability_Score
P3173,Plastic,605,Medium,Yes,Sea,1.27,Recycled Cardboard,0.38,10,65,Cosmetics,69.73,81.0,1,56.67
P3174,Metal,1514,Medium,Yes,Air,2.725,Recycled Cardboard,0.34,5,65,Industrial,35.06,83.0,1,45.52
P3175,Metal,613,Medium,No,Land,1.103,Recycled Cardboard,0.39,5,65,Industrial,73.71,80.5,0,56.49
P3176,Plastic,459,High,Yes,Sea,0.964,Recycled Cardboard,0.63,10,65,E-Commerce,77.03,68.5,1,55.73
P3177,Plastic,1748,Low,Yes,Sea,3.671,Recycled Cardboard,0.74,10,65,E-Commerce,12.51,63.0,1,35.0
P3178,Metal,348,Low,Yes,Land,0.626,Paper Wrap,0.34,5,40,Industrial,85.08,83.0,1,55.52
P3179,Metal,985,Low,Yes,Sea,1.773,Recycled Cardboard,0.64,5,65,Industrial,57.75,68.0,1,48.58
P3180,Paper,930,High,Yes,Air,0.837,Paper Wrap,0.13,95,40,Food & Beverage,80.05,93.5,1,79.14
P3181,Bioplastic,493,Low,Yes,Land,0.345,Paper Wrap,0.19,80,40,Pharma & Health,91.78,90.5,1,78.16
P3182,Ceramic,421,Medium,Yes,Land,0.505,Bio Bubble Wrap,0.72,20,70,Home & Decor,87.96,64.0,1,61.39
P3183,Metal,577,Low,Yes,Land,1.039,Recycled Cardboard,0.42,5,65,Industrial,75.24,79.0,1,56.57
P3184,Paper,964,Low,Yes,Land,0.868,Paper Wrap,0.25,95,40,Food & Beverage,79.31,87.5,1,77.42
P3185,Paper,947,Medium,Yes,Air,0.852,Paper Wrap,0.26,95,40,Food & Beverage,79.69,87.0,1,77.41
P3186,Metal,1859,Low,Yes,Land,3.346,Cornstarch Wrap,0.92,5,55,Industrial,20.26,54.0,1,31.83
P3187,Metal,1209,Medium,Yes,Sea,2.176,Recycled Cardboard,0.48,5,65,Industrial,48.14,76.0,1,47.69
P3188,Ceramic,957,Low,Yes,Air,1.148,Bio Bubble Wrap,1.08,20,70,Home & Decor,72.64,46.0,1,52.29
P3189,Metal,406,Low,Yes,Sea,0.731,Paper Wrap,0.34,5,40,Industrial,82.58,83.0,1,54.77
P3190,Bioplastic,1770,Medium,Yes,Air,1.239,Paper Wrap,0.19,80,40,Pharma & Health,70.47,90.5,1,71.77
P3191,Ceramic,871,Medium,No,Air,1.045,Bio Bubble Wrap,1.14,20,70,Home & Decor,75.1,43.0,0,52.28
P3192,Bioplastic,1421,High,Yes,Land,0.995,Paper Wrap,0.39,80,40,Pharma & Health,76.29,80.5,1,71.01
P3193,Glass,1730,Low,No,Land,2.595,Bio Bubble Wrap,0.73,15,70,Home & Decor,38.16,63.5,0,45.07
P3194,Glass,447,Medium,No,Air,0.67,Bio Bubble Wrap,0.75,15,70,Home & Decor,84.03,62.5,0,58.58
P3195,Plastic,1908,Low,No,Air,4.007,Recycled Cardboard,0.55,10,65,E-Commerce,4.5,72.5,0,34.98
P3196,Metal,1050,Medium,No,Air,1.89,Paper Wrap,0.38,5,40,Industrial,54.96,81.0,0,45.99
P3197,Glass,1187,Medium,Yes,Land,1.78,Bio Bubble Wrap,1.11,15,70,Home & Decor,57.58,44.5,1,46.15
P3198,Paper,820,Medium,Yes,Air,0.738,Paper Wrap,0.13,95,40,Food & Beverage,82.41,93.5,1,79.85
P3199,Bioplastic,152,High,Yes,Air,0.106,Paper Wrap,0.22,80,40,Pharma & Health,97.47,89.0,1,79.49
P3200,Paper,1582,Medium,Yes,Air,1.424,Paper Wrap,0.27,95,40,Food & Beverage,66.06,86.5,1,73.19
P3201,Plastic,1802,Medium,Yes,Air,3.784,Recycled Cardboard,0.55,10,65,Cosmetics,9.82,72.5,1,36.57
P3202,Paper,164,Medium,No,Land,0.148,Paper Wrap,0.16,95,40,Food & Beverage,96.47,92.0,0,83.69
P3203,Bioplastic,1339,Medium,Yes,Air,0.937,Paper Wrap,0.36,80,40,Pharma & Health,77.67,82.0,1,71.8
P3204,Glass,797,High,No,Air,1.196,Bio Bubble Wrap,0.97,15,70,Home & Decor,71.5,51.5,0,52.08
P3205,Glass,573,High,No,Land,0.86,Bio Bubble Wrap,1.09,15,70,Home & Decor,79.5,45.5,0,52.97
P3206,Glass,1714,Low,Yes,Land,2.571,Bio Bubble Wrap,1.1,15,70,Home & Decor,38.73,45.0,1,40.62
P3207,Glass,1036,Medium,Yes,Land,1.554,Bio Bubble Wrap,1.02,15,70,Home & Decor,62.96,49.0,1,48.89
P3208,Glass,600,Low,Yes,Air,0.9,Bio Bubble Wrap,0.81,15,70,Home & Decor,78.55,59.5,1,56.19
P3209,Metal,1776,Low,Yes,Land,3.197,Bio Bubble Wrap,0.93,5,70,Industrial,23.81,53.5,1,35.77
P3210,Paper,1681,Low,No,Land,1.513,Paper Wrap,0.15,95,40,Food & Beverage,63.94,92.5,0,74.06
P3211,Metal,241,High,Yes,Sea,0.434,Minimalist Pouch,0.47,5,50,Electronics,89.66,76.5,1,57.27
P3212,Ceramic,229,High,Yes,Sea,0.275,Bio Bubble Wrap,0.63,20,70,Home & Decor,93.45,68.5,1,64.16
P3213,Glass,350,Low,Yes,Land,0.525,Bio Bubble Wrap,0.99,15,70,Home & Decor,87.49,50.5,1,56.62
P3214,Bioplastic,273,High,Yes,Land,0.191,Paper Wrap,0.17,80,40,Pharma & Health,95.45,91.5,1,79.51
P3215,Plastic,1327,Medium,Yes,Land,2.787,Recycled Cardboard,0.36,10,65,Cosmetics,33.58,82.0,1,46.07
P3216,Bioplastic,844,Medium,No,Land,0.591,Paper Wrap,0.15,80,40,Pharma & Health,85.92,92.5,0,76.9
P3217,Metal,233,Low,No,Air,0.419,Bio Bubble Wrap,0.5,5,70,Industrial,90.01,75.0,0,61.0
P3218,Bioplastic,1056,Low,Yes,Sea,0.739,Paper Wrap,0.32,80,40,Pharma & Health,82.39,84.0,1,73.72
P3219,Paper,1686,High,Yes,Air,1.517,Paper Wrap,0.32,95,40,Food & Beverage,63.85,84.0,1,71.9
P3220,Bioplastic,362,Low,Yes,Air,0.253,Paper Wrap,0.25,80,40,Pharma & Health,93.97,87.5,1,78.07
P3221,Ceramic,517,Medium,Yes,Sea,0.62,Bio Bubble Wrap,0.61,20,70,Home & Decor,85.22,69.5,1,61.94
P3222,Metal,1077,Medium,Yes,Land,1.939,Mushroom Foam,0.9,5,75,Industrial,53.79,55.0,1,46.14
P3223,Paper,709,Medium,No,Land,0.638,Paper Wrap,0.11,95,40,Food & Beverage,84.8,94.5,0,80.82
P3224,Paper,1284,High,Yes,Land,1.156,Paper Wrap,0.15,95,40,Food & Beverage,72.45,92.5,1,76.61
P3225,Glass,1752,High,Yes,Sea,2.628,Bio Bubble Wrap,1.12,15,70,Home & Decor,37.37,44.0,1,39.96
P3226,Ceramic,396,Low,Yes,Sea,0.475,Bio Bubble Wrap,0.67,20,70,Home & Decor,88.68,66.5,1,62.23
P3227,Bioplastic,1319,Low,No,Sea,0.923,Paper Wrap,0.21,80,40,Pharma & Health,78.0,89.5,0,73.78
P3228,Glass,1272,Low,Yes,Air,1.908,Bio Bubble Wrap,0.57,15,70,Home & Decor,54.53,71.5,1,51.98
P3229,Bioplastic,767,Medium,Yes,Sea,0.537,Paper Wrap,0.17,80,40,Pharma & Health,87.2,91.5,1,77.04
P3230,Ceramic,537,Medium,Yes,Air,0.644,Bio Bubble Wrap,0.86,20,70,Home & Decor,84.65,57.0,1,58.64
P3231,Bioplastic,663,Medium,Yes,Sea,0.464,Paper Wrap,0.28,80,40,Pharma & Health,88.94,86.0,1,76.18
P3232,Glass,1211,Low,No,Land,1.817,Bio Bubble Wrap,0.67,15,70,Home & Decor,56.7,66.5,0,51.39
P3233,Metal,668,Low,Yes,Air,1.202,Mushroom Foam,0.87,5,75,Industrial,71.35,56.5,1,51.78
P3234,Glass,1070,Medium,No,Air,1.605,Bio Bubble Wrap,0.77,15,70,Home & Decor,61.75,61.5,0,51.65
P3235,Bioplastic,1556,Low,Yes,Land,1.089,Paper Wrap,0.17,80,40,Pharma & Health,74.05,91.5,1,73.09
P3236,Plastic,574,Low,No,Land,1.205,Recycled Cardboard,0.41,10,65,E-Commerce,71.28,79.5,0,56.76
P3237,Ceramic,929,Low,Yes,Land,1.115,Bio Bubble Wrap,1.17,20,70,Home & Decor,73.43,41.5,1,51.4
P3238,Paper,1461,Low,Yes,Land,1.315,Paper Wrap,0.28,95,40,Food & Beverage,68.66,86.0,1,73.85
P3239,Metal,1371,Low,No,Land,2.468,Bio Bubble Wrap,0.89,5,70,Industrial,41.18,55.5,0,41.48
P3240,Bioplastic,1785,Low,Yes,Sea,1.25,Paper Wrap,0.22,80,40,Pharma & Health,70.21,89.0,1,71.31
P3241,Paper,348,High,Yes,Air,0.313,Paper Wrap,0.23,95,40,Food & Beverage,92.54,88.5,1,81.64
P3242,Metal,1583,Low,Yes,Air,2.849,Mushroom Foam,1.45,5,75,Industrial,32.1,27.5,1,32.76
P3243,Plastic,834,Medium,Yes,Sea,1.751,Recycled Cardboard,0.65,10,65,Cosmetics,58.27,67.5,1,49.86
P3244,Bioplastic,774,Medium,Yes,Land,0.542,Paper Wrap,0.31,80,40,Pharma & Health,87.08,84.5,1,75.25
P3245,Bioplastic,575,Low,Yes,Land,0.403,Paper Wrap,0.15,80,40,Pharma & Health,90.4,92.5,1,78.24
P3246,Glass,1594,High,Yes,Air,2.391,Bio Bubble Wrap,0.85,15,70,Home & Decor,43.02,57.5,1,45.03
P3247,Plastic,1141,Low,Yes,Land,2.396,Recycled Cardboard,0.51,10,65,E-Commerce,42.9,74.5,1,47.0
P3248,Plastic,985,Medium,No,Land,2.068,Recycled Cardboard,0.74,10,65,Cosmetics,50.71,63.0,0,46.46
P3249,Glass,606,Low,Yes,Air,0.909,Bio Bubble Wrap,0.94,15,70,Home & Decor,78.34,53.0,1,54.5
P3250,Metal,1192,Low,No,Sea,2.146,Paper Wrap,0.26,5,40,Industrial,48.86,87.0,0,45.66
P3251,Glass,1444,Low,No,Land,2.166,Bio Bubble Wrap,0.58,15,70,Home & Decor,48.38,71.0,0,50.01
P3252,Glass,1725,Low,Yes,Air,2.587,Bio Bubble Wrap,0.92,15,70,Home & Decor,38.35,54.0,1,42.76
P3253,Plastic,191,Medium,No,Land,0.401,Recycled Cardboard,0.36,10,65,Cosmetics,90.44,82.0,0,63.13
P3254,Glass,1816,Medium,No,Land,2.724,Bio Bubble Wrap,0.74,15,70,Home & Decor,35.08,63.0,0,44.02
P3255,Ceramic,1190,Medium,Yes,Air,1.428,Bio Bubble Wrap,0.6,20,70,Home & Decor,65.97,70.0,1,56.29
P3256,Bioplastic,1837,High,Yes,Land,1.286,Paper Wrap,0.31,80,40,Pharma & Health,69.35,84.5,1,69.93
P3257,Metal,516,Low,Yes,Air,0.929,Recycled Cardboard,0.4,5,65,Industrial,77.86,80.0,1,57.61
P3258,Ceramic,1738,Medium,Yes,Sea,2.086,Bio Bubble Wrap,0.77,20,70,Home & Decor,50.29,61.5,1,49.46
P3259,Ceramic,327,Low,Yes,Air,0.392,Bio Bubble Wrap,1.13,20,70,Home & Decor,90.66,43.5,1,57.07
P3260,Bioplastic,863,High,Yes,Air,0.604,Paper Wrap,0.16,80,40,Pharma & Health,85.61,92.0,1,76.68
P3261,Plastic,1006,Low,Yes,Sea,2.113,Recycled Cardboard,0.55,10,65,E-Commerce,49.64,72.5,1,48.52
P3262,Bioplastic,747,Low,Yes,Air,0.523,Paper Wrap,0.23,80,40,Pharma & Health,87.54,88.5,1,76.39
P3263,Paper,1773,High,Yes,Air,1.596,Paper Wrap,0.11,95,40,Food & Beverage,61.96,94.5,1,73.96
P3264,Ceramic,1253,Low,Yes,Sea,1.504,Bio Bubble Wrap,1.05,20,70,Home & Decor,64.16,47.5,1,50.12
P3265,Bioplastic,223,Medium,No,Air,0.156,Paper Wrap,0.12,80,40,Pharma & Health,96.28,94.0,0,80.38
P3266,Bioplastic,1106,Low,Yes,Land,0.774,Paper Wrap,0.24,80,40,Pharma & Health,81.55,88.0,1,74.46
P3267,Ceramic,1904,Low,Yes,Sea,2.285,Bio Bubble Wrap,0.89,20,70,Home & Decor,45.54,55.5,1,46.54
P3268,Metal,1824,High,No,Land,3.283,Paper Wrap,0.29,5,40,Electronics,21.76,85.5,0,37.15
P3269,Bioplastic,362,High,Yes,Air,0.253,Paper Wrap,0.31,80,40,Pharma & Health,93.97,84.5,1,77.32
P3270,Bioplastic,819,Medium,Yes,Sea,0.573,Paper Wrap,0.18,80,40,Pharma & Health,86.34,91.0,1,76.65
P3271,Ceramic,473,Low,Yes,Air,0.568,Bio Bubble Wrap,0.51,20,70,Home & Decor,86.46,74.5,1,63.56
P3272,Bioplastic,1414,Medium,Yes,Sea,0.99,Paper Wrap,0.32,80,40,Pharma & Health,76.41,84.0,1,71.92
P3273,Metal,1265,Medium,Yes,Sea,2.277,Paper Wrap,0.26,5,40,Industrial,45.73,87.0,1,44.72
P3274,Ceramic,112,Medium,Yes,Air,0.134,Bio Bubble Wrap,1.09,20,70,Home & Decor,96.81,45.5,1,59.42
P3275,Plastic,1278,Low,Yes,Land,2.684,Recycled Cardboard,0.71,10,65,E-Commerce,36.03,64.5,1,42.43
P3276,Plastic,645,Low,No,Air,1.355,Recycled Cardboard,0.72,10,65,E-Commerce,67.71,64.0,0,51.81
P3277,Bioplastic,1207,Low,Yes,Sea,0.845,Paper Wrap,0.25,80,40,Pharma & Health,79.86,87.5,1,73.83
P3278,Bioplastic,1950,Medium,Yes,Air,1.365,Paper Wrap,0.2,80,40,Pharma & Health,67.47,90.0,1,70.74
P3279,Metal,1287,Medium,Yes,Land,2.317,Recycled Cardboard,0.7,5,65,Industrial,44.78,65.0,1,43.93
P3280,Paper,1522,High,No,Air,1.37,Paper Wrap,0.24,95,40,Food & Beverage,67.35,88.0,0,73.96
P3281,Ceramic,1891,Medium,Yes,Land,2.269,Bio Bubble Wrap,0.63,20,70,Home & Decor,45.92,68.5,1,49.9
P3282,Metal,797,Medium,Yes,Air,1.435,Minimalist Pouch,0.54,5,50,Industrial,65.8,73.0,1,49.24
P3283,Bioplastic,1210,Low,Yes,Air,0.847,Paper Wrap,0.36,80,40,Pharma & Health,79.81,82.0,1,72.44
P3284,Plastic,171,High,Yes,Land,0.359,Recycled Cardboard,0.53,10,65,E-Commerce,91.44,73.5,1,61.31
P3285,Metal,432,Low,Yes,Air,0.778,Minimalist Pouch,0.23,5,50,Industrial,81.46,88.5,1,57.81
P3286,Glass,1162,Medium,No,Air,1.743,Bio Bubble Wrap,0.77,15,70,Home & Decor,58.46,61.5,0,50.66
P3287,Bioplastic,925,High,Yes,Sea,0.647,Paper Wrap,0.34,80,40,Pharma & Health,84.58,83.0,1,74.12
P3288,Bioplastic,1778,Low,Yes,Land,1.245,Paper Wrap,0.37,80,40,Pharma & Health,70.33,81.5,1,69.47
P3289,Bioplastic,1231,Medium,No,Air,0.862,Paper Wrap,0.16,80,40,Pharma & Health,79.46,92.0,0,74.84
P3290,Glass,1175,Medium,Yes,Sea,1.762,Bio Bubble Wrap,0.55,15,70,Home & Decor,58.01,72.5,1,53.28
P3291,Plastic,1540,Medium,No,Sea,3.234,Recycled Cardboard,0.74,10,65,Cosmetics,22.93,63.0,0,38.13
P3292,Glass,267,Medium,Yes,Land,0.401,Bio Bubble Wrap,0.77,15,70,Home & Decor,90.44,61.5,1,60.26
P3293,Ceramic,383,Low,Yes,Air,0.46,Bio Bubble Wrap,0.88,20,70,Home & Decor,89.04,56.0,1,59.71
P3294,Glass,1850,High,Yes,Land,2.775,Bio Bubble Wrap,1.18,15,70,Home & Decor,33.87,41.0,1,38.16
P3295,Glass,530,Low,No,Sea,0.795,Bio Bubble Wrap,0.55,15,70,Home & Decor,81.05,72.5,0,60.19
P3296,Ceramic,230,Medium,Yes,Air,0.276,Bio Bubble Wrap,0.95,20,70,Home & Decor,93.42,52.5,1,60.15
P3297,Metal,706,Medium,Yes,Sea,1.271,Paper Wrap,0.12,5,40,Industrial,69.71,94.0,1,53.66
P3298,Glass,296,Low,Yes,Land,0.444,Bio Bubble Wrap,0.76,15,70,Home & Decor,89.42,62.0,1,60.08
P3299,Glass,1092,Medium,Yes,Sea,1.638,Bio Bubble Wrap,1.06,15,70,Home & Decor,60.96,47.0,1,47.79
P3300,Ceramic,483,Medium,Yes,Sea,0.58,Bio Bubble Wrap,0.8,20,70,Home & Decor,86.18,60.0,1,59.85
P3301,Glass,1781,Medium,Yes,Land,2.671,Bio Bubble Wrap,1.2,15,70,Home & Decor,36.34,40.0,1,38.65
P3302,Paper,1275,High,Yes,Air,1.147,Paper Wrap,0.27,95,40,Food & Beverage,72.66,86.5,1,75.17
P3303,Metal,544,Low,Yes,Sea,0.979,Minimalist Pouch,0.33,5,50,Industrial,76.67,83.5,1,55.13
P3304,Bioplastic,1870,Medium,Yes,Sea,1.309,Paper Wrap,0.17,80,40,Pharma & Health,68.8,91.5,1,71.52
P3305,Glass,218,Low,Yes,Air,0.327,Bio Bubble Wrap,0.75,15,70,Home & Decor,92.21,62.5,1,61.04
P3306,Paper,1356,Low,Yes,Sea,1.22,Paper Wrap,0.21,95,40,Food & Beverage,70.92,89.5,1,75.4
P3307,Bioplastic,1633,Low,Yes,Sea,1.143,Paper Wrap,0.12,80,40,Pharma & Health,72.76,94.0,1,73.33
P3308,Metal,1795,Medium,Yes,Land,3.231,Cornstarch Wrap,0.93,5,55,Industrial,23.0,53.5,1,32.52
P3309,Ceramic,1338,Medium,No,Air,1.606,Bio Bubble Wrap,0.82,20,70,Home & Decor,61.73,59.0,0,52.27
P3310,Metal,1786,Low,No,Air,3.215,Cornstarch Wrap,1.25,5,55,Industrial,23.38,37.5,0,28.64
P3311,Paper,1829,Low,Yes,Sea,1.646,Paper Wrap,0.3,95,40,Food & Beverage,60.77,85.0,1,71.23
P3312,Ceramic,1632,Medium,No,Sea,1.958,Bio Bubble Wrap,1.0,20,70,Home & Decor,53.34,50.0,0,47.5
P3313,Ceramic,150,Low,Yes,Air,0.18,Bio Bubble Wrap,0.51,20,70,Home & Decor,95.71,74.5,1,66.34
P3314,Ceramic,1104,Medium,Yes,Land,1.325,Bio Bubble Wrap,0.65,20,70,Home & Decor,68.42,67.5,1,56.4
P3315,Paper,200,High,No,Sea,0.18,Paper Wrap,0.3,95,40,Food & Beverage,95.71,85.0,0,81.71
P3316,Ceramic,135,Medium,Yes,Land,0.162,Bio Bubble Wrap,0.84,20,70,Home & Decor,96.14,58.0,1,62.34
P3317,Plastic,1695,Low,Yes,Land,3.559,Recycled Cardboard,0.3,10,65,E-Commerce,15.18,85.0,1,41.3
P3318,Bioplastic,1857,Medium,Yes,Air,1.3,Paper Wrap,0.34,80,40,Pharma & Health,69.02,83.0,1,69.46
P3319,Paper,862,Low,Yes,Air,0.776,Paper Wrap,0.33,95,40,Food & Beverage,81.51,83.5,1,77.08
P3320,Metal,1610,Low,Yes,Sea,2.898,Cornstarch Wrap,1.09,5,55,Industrial,30.93,45.5,1,32.9
P3321,Metal,724,Low,Yes,Sea,1.303,Recycled Cardboard,0.33,5,65,Industrial,68.95,83.5,1,55.81
P3322,Paper,580,Low,No,Land,0.522,Paper Wrap,0.33,95,40,Food & Beverage,87.56,83.5,0,78.89
P3323,Metal,1805,Medium,Yes,Sea,3.249,Cornstarch Wrap,1.13,5,55,Industrial,22.57,43.5,1,29.9
P3324,Ceramic,957,High,Yes,Land,1.148,Bio Bubble Wrap,1.05,20,70,Home & Decor,72.64,47.5,1,52.67
P3325,Paper,1556,High,No,Air,1.4,Paper Wrap,0.33,95,40,Food & Beverage,66.63,83.5,0,72.61
P3326,Metal,227,Medium,No,Sea,0.409,Bio Bubble Wrap,1.06,5,70,Industrial,90.25,47.0,0,54.08
P3327,Glass,1955,High,No,Land,2.933,Bio Bubble Wrap,0.86,15,70,Home & Decor,30.1,57.0,0,41.03
P3328,Bioplastic,683,Medium,No,Air,0.478,Paper Wrap,0.14,80,40,Pharma & Health,88.61,93.0,0,77.83
P3329,Ceramic,250,Low,Yes,Land,0.3,Bio Bubble Wrap,0.97,20,70,Home & Decor,92.85,51.5,1,59.73
P3330,Plastic,900,Medium,Yes,Air,1.89,Recycled Cardboard,0.61,10,65,Cosmetics,54.96,69.5,1,49.36
P3331,Plastic,660,Medium,Yes,Sea,1.386,Recycled Cardboard,0.67,10,65,Cosmetics,66.97,66.5,1,52.22
P3332,Metal,235,Low,Yes,Land,0.423,Mushroom Foam,1.0,5,75,Industrial,89.92,50.0,1,55.73
P3333,Glass,1263,Low,Yes,Land,1.895,Bio Bubble Wrap,0.64,15,70,Home & Decor,54.84,68.0,1,51.2
P3334,Plastic,756,High,Yes,Sea,1.588,Recycled Cardboard,0.75,10,65,E-Commerce,62.15,62.5,1,49.77
P3335,Paper,1134,Low,Yes,Air,1.021,Paper Wrap,0.32,95,40,Food & Beverage,75.67,84.0,1,75.45
P3336,Plastic,1827,High,Yes,Sea,3.837,Recycled Cardboard,0.75,10,65,E-Commerce,8.56,62.5,1,33.69
P3337,Paper,871,Medium,Yes,Air,0.784,Paper Wrap,0.33,95,40,Food & Beverage,81.32,83.5,1,77.02
P3338,Ceramic,1757,Low,Yes,Land,2.108,Bio Bubble Wrap,0.92,20,70,Home & Decor,49.76,54.0,1,47.43
P3339,Plastic,204,Low,Yes,Sea,0.428,Recycled Cardboard,0.63,10,65,E-Commerce,89.8,68.5,1,59.56
P3340,Plastic,1597,Medium,Yes,Sea,3.354,Recycled Cardboard,0.74,10,65,Cosmetics,20.07,63.0,1,37.27
P3341,Paper,122,High,Yes,Air,0.11,Paper Wrap,0.27,95,40,Food & Beverage,97.38,86.5,1,82.59
P3342,Ceramic,1635,High,No,Sea,1.962,Bio Bubble Wrap,0.94,20,70,Home & Decor,53.24,53.0,0,48.22
P3343,Ceramic,276,High,Yes,Land,0.331,Bio Bubble Wrap,0.61,20,70,Home & Decor,92.11,69.5,1,64.01
P3344,Bioplastic,721,High,No,Air,0.505,Paper Wrap,0.24,80,40,Pharma & Health,87.96,88.0,0,76.39
P3345,Bioplastic,1878,Low,Yes,Sea,1.315,Paper Wrap,0.31,80,40,Pharma & Health,68.66,84.5,1,69.72
P3346,Ceramic,368,Medium,No,Air,0.442,Bio Bubble Wrap,0.69,20,70,Home & Decor,89.47,65.5,0,62.22
P3347,Metal,1484,Medium,Yes,Land,2.671,Mushroom Foam,1.04,5,75,Industrial,36.34,48.0,1,39.15
P3348,Bioplastic,1975,Medium,Yes,Sea,1.383,Paper Wrap,0.19,80,40,Pharma & Health,67.04,90.5,1,70.74
P3349,Plastic,937,Medium,Yes,Sea,1.968,Recycled Cardboard,0.42,10,65,Cosmetics,53.1,79.0,1,51.18
P3350,Plastic,1332,Medium,No,Land,2.797,Recycled Cardboard,0.41,10,65,Cosmetics,33.34,79.5,0,45.38
P3351,Bioplastic,136,High,Yes,Land,0.095,Paper Wrap,0.23,80,40,Pharma & Health,97.74,88.5,1,79.45
P3352,Ceramic,1693,Medium,Yes,Land,2.032,Bio Bubble Wrap,1.14,20,70,Home & Decor,51.57,43.0,1,45.22
P3353,Ceramic,1333,Low,No,Sea,1.6,Bio Bubble Wrap,0.85,20,70,Home & Decor,61.87,57.5,0,51.94
P3354,Metal,1873,Medium,Yes,Land,3.371,Cornstarch Wrap,0.77,5,55,Industrial,19.66,61.5,1,33.52
P3355,Ceramic,1981,Low,Yes,Sea,2.377,Bio Bubble Wrap,0.55,20,70,Home & Decor,43.35,72.5,1,50.13
P3356,Paper,1538,Low,Yes,Air,1.384,Paper Wrap,0.31,95,40,Food & Beverage,67.02,84.5,1,72.98
P3357,Plastic,379,High,Yes,Land,0.796,Recycled Cardboard,0.49,10,65,E-Commerce,81.03,75.5,1,58.68
P3358,Metal,146,Medium,Yes,Air,0.263,Paper Wrap,0.35,5,40,Industrial,93.73,82.5,1,57.99
P3359,Bioplastic,1483,Low,Yes,Air,1.038,Paper Wrap,0.3,80,40,Pharma & Health,75.26,85.0,1,71.83
P3360,Paper,366,Low,Yes,Air,0.329,Paper Wrap,0.34,95,40,Food & Beverage,92.16,83.0,1,80.15
P3361,Metal,555,Medium,Yes,Land,0.999,Minimalist Pouch,0.31,5,50,Industrial,76.19,84.5,1,55.23
P3362,Metal,427,Low,Yes,Sea,0.769,Mushroom Foam,1.63,5,75,Industrial,81.67,18.5,1,45.38
P3363,Plastic,697,Low,No,Air,1.464,Recycled Cardboard,0.43,10,65,E-Commerce,65.11,78.5,0,54.66
P3364,Metal,919,High,Yes,Air,1.654,Paper Wrap,0.38,5,40,Electronics,60.58,81.0,1,47.67
P3365,Metal,1572,High,Yes,Land,2.83,Recycled Cardboard,0.62,5,65,Electronics,32.55,69.0,1,41.26
P3366,Paper,193,Low,Yes,Air,0.174,Paper Wrap,0.2,95,40,Food & Beverage,95.85,90.0,1,83.0
P3367,Ceramic,1141,Medium,No,Sea,1.369,Bio Bubble Wrap,0.69,20,70,Home & Decor,67.37,65.5,0,55.59
P3368,Bioplastic,1185,Medium,No,Land,0.83,Paper Wrap,0.16,80,40,Pharma & Health,80.22,92.0,0,75.07
P3369,Metal,1322,Medium,Yes,Sea,2.38,Bio Bubble Wrap,0.99,5,70,Industrial,43.28,50.5,1,40.86
P3370,Metal,773,Medium,Yes,Air,1.391,Mushroom Foam,1.06,5,75,Industrial,66.85,47.0,1,48.05
P3371,Plastic,1271,Medium,No,Land,2.669,Recycled Cardboard,0.6,10,65,Cosmetics,36.39,70.0,0,43.92
P3372,Paper,924,Medium,Yes,Land,0.832,Paper Wrap,0.18,95,40,Food & Beverage,80.17,91.0,1,78.55
P3373,Ceramic,1390,Medium,No,Air,1.668,Bio Bubble Wrap,0.96,20,70,Home & Decor,60.25,52.0,0,50.08
P3374,Plastic,820,Low,Yes,Sea,1.722,Recycled Cardboard,0.71,10,65,E-Commerce,58.96,64.5,1,49.31
P3375,Glass,1516,Medium,Yes,Sea,2.274,Bio Bubble Wrap,1.04,15,70,Home & Decor,45.81,48.0,1,43.49
P3376,Bioplastic,1524,Low,Yes,Air,1.067,Paper Wrap,0.33,80,40,Pharma & Health,74.57,83.5,1,71.25
P3377,Plastic,334,Low,No,Land,0.701,Recycled Cardboard,0.39,10,65,E-Commerce,83.29,80.5,0,60.61
P3378,Bioplastic,384,Medium,No,Air,0.269,Paper Wrap,0.13,80,40,Pharma & Health,93.59,93.5,0,79.45
P3379,Plastic,533,Medium,Yes,Air,1.119,Recycled Cardboard,0.65,10,65,Cosmetics,73.33,67.5,1,54.37
P3380,Ceramic,1384,Medium,No,Land,1.661,Bio Bubble Wrap,0.76,20,70,Home & Decor,60.41,62.0,0,52.62
P3381,Metal,1741,Low,No,Sea,3.134,Paper Wrap,0.23,5,40,Industrial,25.31,88.5,0,38.97
P3382,Plastic,862,Low,Yes,Land,1.81,Recycled Cardboard,0.32,10,65,E-Commerce,56.86,84.0,1,53.56
P3383,Plastic,1818,Low,Yes,Land,3.818,Recycled Cardboard,0.43,10,65,E-Commerce,9.01,78.5,1,37.83
P3384,Glass,225,High,Yes,Land,0.338,Bio Bubble Wrap,0.52,15,70,Home & Decor,91.94,74.0,1,63.83
P3385,Glass,1433,Medium,Yes,Land,2.15,Bio Bubble Wrap,1.12,15,70,Home & Decor,48.76,44.0,1,43.38
P3386,Ceramic,1326,Medium,Yes,Sea,1.591,Bio Bubble Wrap,0.67,20,70,Home & Decor,62.08,66.5,1,54.25
